MusterCallsDate,MobilizatonSymbol,Countycode,RegistrationAddress,RecallUnit
20180516,仁愛甲字951006,10010,嘉義縣水上鄉榮典路1號,嘉義基地
20180517,仁愛甲字952003,10010,嘉義縣水上鄉榮典路1號,嘉義基地
20180518,衛國甲字943002,64000,高雄市左營區軍校路553號,仁愛營區
20180518,仁愛甲字943006,64000,高雄市小港區大坪路236號,神電營區
20180518,仁愛甲字942007,64000,高雄市小港區大坪路236號,神電營區
20180518,博愛甲字923007,10014,臺東市中興路三段69巷100號,豐年營區
20180518,博愛甲字923702,10014,臺東市中興路三段69巷100號,豐年營區
20180519,精誠甲字231205,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20180519,博愛甲字251505,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180519,博愛甲字231207,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180519,博愛甲字241205,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180519,忠貞甲字230104,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180519,大業甲字240310,10013,屏東縣內埔鄉龍泉村中勝路400號,龍泉營區
20180519,大業甲字240303,10013,屏東縣內埔鄉龍泉村中勝路400號,龍泉營區
20180519,精誠甲字230304,10004,新竹縣關西鎮老?寮東平里1鄰22號,關西營區
20180523,忠貞甲字953001,66000,臺中市大雅區中清路5段2號,硬漢營區
20180526,精誠甲字231203,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20180526,博愛甲字251506,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180526,博愛甲字221101,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180526,博愛甲字221102,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180526,博愛甲字221108,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180526,博愛甲字221109,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180526,博愛甲字241206,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180526,忠貞甲字230800,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180526,精誠甲字230800,10004,新竹縣關西鎮老?寮東平里1鄰22號,關西營區
20180528,仁愛甲字933005,68000,桃園市八德區興豐路886號,八德營區
20180528,精誠甲字923009,10015,花蓮縣新城鄉華西路79號,花蓮基地
20180528,仁愛甲字931001,10018,新竹市北區中正路699號,新竹基地
20180528,忠貞甲字932005,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180528,忠貞甲字932011,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180529,精誠甲字953043,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180530,精誠甲字953041,10007,彰化縣田中鎮中州路一段1號,田中火車站
20180601,博愛甲字942015,10013,屏東市建國路239號,大東營區
20180601,博愛甲字942016,10013,屏東市建國路239號,大東營區
20180601,博愛甲字942017,10013,屏東市建國路239號,大東營區
20180601,仁愛甲字932014,68000,桃園市蘆竹區草仔崎路203號,草仔崎營區
20180602,精誠甲字230305,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20180602,博愛甲字952007,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180602,博愛甲字251203,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180602,精誠甲字240310,67000,臺南市官田區官田里279號,官田營區
20180602,精誠甲字240301,67000,臺南市官田區官田里279號,官田營區
20180602,精誠甲字240305,67000,臺南市官田區官田里279號,官田營區
20180602,大業甲字230100,10017,基隆市中山二路94號,居仁營區
20180602,仁愛甲字220200,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20180602,精誠甲字943019,64000,高雄市鳳山區鳳頂路1000號,金湯營區
20180602,精誠甲字240901,64000,高雄市鳳山區鳳頂路1000號,金湯營區
20180602,精誠甲字240902,64000,高雄市鳳山區鳳頂路1000號,金湯營區
20180602,忠貞甲字250500,66000,臺中市大雅區中清路5段2號,硬漢營區
20180604,安法甲字130100,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180604,安法甲字140100,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180605,大業甲字933004,68000,桃園市龜山區忠義路二段350號,下湖西營區
20180605,忠義甲字931001,10017,基隆市中山二路94號,居仁營區
20180606,精誠甲字953009,66000,臺中市后里區廣福村寺山路121號,七星崗營區
20180606,精誠甲字953001,66000,臺中市太平區光興路1001號,光隆營區
20180606,仁愛甲字951001,66000,臺中市大雅區中清路五段2號,清泉崗基地
20180609,精誠甲字250304,66000,臺中市烏日區學田路719號,成功嶺營區
20180609,精誠甲字250407,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180609,忠貞甲字230105,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180611,博愛甲字942018,10013,屏東市建國路239號,大東營區
20180611,博愛甲字942019,10013,屏東市建國路239號,大東營區
20180611,博愛甲字942021,10013,屏東市建國路239號,大東營區
20180612,仁愛甲字921007,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20180612,仁愛甲字921003,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20180613,精誠甲字931002,65000,新北市三峽區介壽路二段6巷,三峽營區
20180613,仁愛甲字922003,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20180613,精誠甲字943039,67000,臺南市東山區科里里5710號,武嶺營區
20180613,仁愛甲字922001,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20180613,精誠甲字943017,64000,高雄市旗山區南勝里旗楠三路234號之1號,嶺口營區
20180614,精誠甲字942002,67000,臺南市大內區日新里新厝仔路45號,大內營區
20180614,仁愛甲字923004,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20180614,仁愛甲字923002,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20180614,精誠甲字932021,10004,新竹縣湖口鄉八德路三段11巷12號,長安營區
20180614,精誠甲字932016,10004,新竹縣關西鎮老寮東平里1鄰22號,關西營區
20180615,仁愛甲字932006,65000,新北市萬里區大仁街191號,中幅子營區
20180619,忠信甲字933002,68000,桃園市中壢區龍東路1號,龍游營區
20180620,精誠甲字943038,67000,臺南市仁德區機場路55巷60號,仁德營區
20180620,博愛甲字933706,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20180620,精誠甲字952001,66000,臺中市烏日區學田路719號,成功嶺營區
20180620,精誠甲字932001,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20180621,精誠甲字943001,67000,臺南市大內區日新里新厝仔路45號,大內營區
20180621,大業甲字943004,64000,高雄市林園區潭頭里潭頭路1號,勾踐營區
20180621,精誠甲字952002,66000,臺中市烏日區學田路719號,成功嶺營區
20180621,精誠甲字932004,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20180622,博愛甲字943703,10013,屏東市建國路239號,大東營區
20180622,大業甲字943006,64000,高雄市林園區潭頭里潭頭路1號,勾踐營區
20180622,精誠甲字952003,66000,臺中市烏日區學田路719號,成功嶺營區
20180623,大業甲字240204,10013,屏東縣車城鄉溫泉村溫泉路20號,二重溪營區
20180623,精誠甲字231102,68000,桃園市八德區介壽路2段1346號,更寮腳營區
20180623,博愛甲字221104,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180623,精誠甲字260301,09020,金門縣烈嶼鄉后宅庵頂二營區,庵頂營區
20180623,博愛甲字211202,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180623,忠貞甲字230106,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180623,忠貞甲字230101,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180625,博愛甲字932031,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20180626,博愛甲字932027,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20180627,精誠甲字933033,68000,桃園市中壢區普忠路1號,中原營區
20180627,博愛甲字932028,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區
20180627,精誠甲字943042,64000,高雄市內門區萊子坑17號,萊子坑營區
20180629,仁愛甲字932010,65000,新北市三峽區中正路3段1號,光武營區
20180630,博愛甲字221105,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180630,博愛甲字242800,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180630,博愛甲字242900,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180702,忠信甲字953002,66000,台中市新社區中興村中興嶺100號,中興嶺營區
20180702,博愛甲字933705,68000,桃園市桃園區介壽路322號,介壽營區
20180703,博愛甲字933006,68000,桃園市桃園區介壽路322號,介壽營區
20180703,大業甲字942001,64000,高雄市左營區介壽路1號,忠信營區
20180703,精誠甲字933015,68000,桃園市八德區和平路99號,龍蟠營區
20180704,博愛甲字933007,68000,桃園市桃園區介壽路322號,介壽營區
20180704,博愛甲字933008,68000,桃園市桃園區介壽路322號,介壽營區
20180704,精誠甲字240600,64000,高雄市燕巢區鳳旗路23號,鳳雄營區
20180704,精誠甲字933017,68000,桃園市八德區和平路99號,龍蟠營區
20180705,大業甲字942002,64000,高雄市左營區介壽路1號,忠信營區
20180707,大業甲字240205,10013,屏東縣車城鄉溫泉村溫泉路20號,二重溪營區
20180707,精誠甲字260200,09020,金門縣金湖鎮士校路1號,太湖營區
20180707,博愛甲字221106,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180707,博愛甲字241407,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180709,博愛甲字932023,68000,桃園市桃園區介壽路322號,介壽營區
20180710,博愛甲字932024,68000,桃園市桃園區介壽路322號,介壽營區
20180711,博愛甲字932026,68000,桃園市桃園區介壽路322號,介壽營區
20180711,忠義甲字280900,10017,基隆市中山二路94號,居仁營區
20180711,仁愛甲字941009,10013,屏東縣屏東市勝利路330號,屏東基地
20180712,精誠甲字932020,10004,新竹縣湖口鄉八德路三段11巷12號,長安營區
20180712,仁愛甲字942003,10013,屏東縣屏東市勝利路330號,屏東基地
20180713,博愛甲字953008,66000,臺中市西屯區青海路二段111號,青海營區
20180713,仁愛甲字943003,10013,屏東縣屏東市勝利路330號,屏東基地
20180713,衛國甲字943001,64000,高雄市苓雅區中正一路2號,國軍高雄總醫院
20180713,仁愛甲字932012,68000,桃園市楊梅區楊湖路1段367巷51號,彗星營區
20180714,精誠甲字250803,67000,臺南市白河區內角里2號,內角營區
20180714,精誠甲字250302,66000,臺中市烏日區學田路719號,成功嶺營區
20180714,博愛甲字222200,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180714,精誠甲字230307,10004,新竹縣新埔鎮文華路39號,犁頭山營區
20180714,博愛甲字241405,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180714,精誠甲字250101,66000,臺中市和平區東關路一段岳武巷5號,麗陽營區
20180714,精誠甲字250103,66000,臺中市和平區東關路一段岳武巷5號,麗陽營區
20180716,博愛甲字953006,66000,臺中市西屯區青海路二段111號,青海營區
20180716,博愛甲字953007,66000,臺中市西屯區青海路二段111號,青海營區
20180717,精誠甲字932012,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20180717,仁愛甲字952001,66000,臺中市大雅區中清路五段2號,清泉崗基地
20180717,精誠甲字932024,10004,新竹縣湖口鄉鳳山村勝利路2段358號,湖口營區
20180718,忠義甲字230200,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區
20180718,精誠甲字932013,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20180718,仁愛甲字952002,66000,臺中市大雅區中清路五段2號,清泉崗基地
20180718,精誠甲字943037,67000,臺南市東區北門路2段4號,臺南火車站
20180718,精誠甲字933022,68000,桃園市龍潭區中正路三林段277號,龍城營區
20180718,精誠甲字923014,10014,臺東市中興路3段69巷120號,豐年西營區
20180719,大業甲字933003,68000,桃園市龜山區忠義路二段350號,下湖西營區
20180719,精誠甲字933002,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20180719,精誠甲字932025,10004,新竹縣湖口鄉鳳山村勝利路2段358號,湖口營區
20180720,忠貞甲字932002,68000,桃園市龜山區公西里復興街301之1號,慧敏營區
20180721,博愛甲字252200,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180721,博愛甲字252300,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180721,博愛甲字231106,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180721,精誠甲字231603,10004,新竹縣湖口鄉長嶺村八德路三段11巷12號,長安營區
20180723,博愛甲字933703,65000,新北市土城區仁愛路23號,仁愛營區
20180723,博愛甲字913001,10016,澎湖縣湖西鄉西溪村13鄰西溪128號,太武北營區
20180723,忠信甲字140203,10017,基隆市中正區正榮街100號,直砂山營區
20180723,忠信甲字120204,10017,基隆市中正區正榮街100號,直砂山營區
20180723,忠信甲字130201,10017,基隆市中正區正榮街100號,直砂山營區
20180723,忠信甲字130202,10017,基隆市中正區正榮街100號,直砂山營區
20180723,仁愛甲字933006,65000,新北市淡水區崁頂92號,神鷹營區
20180723,忠信甲字943001,64000,高雄市旗山區華山路11號,華山營區
20180723,博愛甲字953010,10007,彰化縣彰化市卦山路14號,龍泉營區
20180724,博愛甲字932013,65000,新北市土城區仁愛路23號,仁愛營區
20180725,精誠甲字953025,10009,雲林縣斗六市石榴路228號,大埔營區
20180725,忠貞甲字922002,10014,臺東縣卑南鄉泰安村361號,太平營區
20180725,衛國甲字953001,66000,臺中市太平區中山路二段348號,坪林營區
20180725,精誠甲字933042,10018,新竹市東區八德路2號,新竹火車站
20180726,忠義甲字913001,10016,澎湖縣馬公市文山路900號,定海營區
20180727,博愛甲字913701,10016,澎湖縣湖西鄉西溪村13鄰西溪128號,太武北營區
20180727,仁愛甲字942010,64000,高雄市林園區林家村1鄰龍潭路500號,虎踞營區
20180727,衛國甲字933003,63000,臺北市內湖區成功路二段325號,源遠營區
20180727,博愛甲字953011,10007,彰化縣彰化市卦山路14號,龍泉營區
20180727,精誠甲字953021,66000,臺中市和平區東關路一段岳武巷5號,麗陽營區
20180728,精誠甲字250804,67000,臺南市白河區內角里2號,內角營區
20180728,精誠甲字250500,66000,臺中市大雅區忠義里信義路126號,北大營區
20180728,博愛甲字251204,66000,臺中市烏日區中山路三段502號,成功嶺營區
20180728,博愛甲字231107,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區
20180728,博愛甲字241408,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20180728,博愛甲字241409,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
